pred_precio_log,precio_pred,id
7.63991,2079.56,1420306855869335909
5.4954996,243.59,1420459445944171517
4.4078493,82.09,1420778619676467014
3.6240637,37.49,1420799754443520658
3.6202512,37.35,1420812520503559440
3.2243326,25.14,1420849482428866857
5.61358,274.12,1420850632541664424
7.8696623,2616.68,1420978633560769629
5.1860027,178.75,1421019991882458446
8.050076,3134.03,1421086650720386956
5.485115,241.08,1421121264700859038
4.5238414,92.19,1421124844283209226
5.471284,237.77,1421144681926553120
4.933176,138.82,1421597886982452487
4.619016,101.39,1421654824321336715
3.4375477,31.11,1421673888406231147
5.132199,169.39,1421700351944138896
4.8708925,130.44,1421733198973728320
5.6697164,289.95,1421838649879501232
5.990075,399.44,1422488583273714544
8.115617,3346.32,1422503644038088158
5.9361444,378.47,1422608169036716911
4.300989,73.77,1423306759235900860
4.6809883,107.88,1423831714486135816
4.82203,124.22,1424051584661529256
4.6392756,103.47,1424435116161800058
4.5887656,98.37,1424509249792427622
4.8604455,129.08,1424576935252435922
4.389709,80.62,1424636371013650687
5.579438,264.92,1424695259252236017
4.238279,69.29,1425129662921359036
5.735824,309.77,1425171938946783594
4.7134333,111.43,1425174370813171067
5.2065024,182.45,1425279784893662580
4.792965,120.66,1425336436127513628
3.6747777,39.44,1425369333105240838
3.6456902,38.31,1425369650145068153
5.553279,258.08,1425378135024507435
3.7075386,40.75,1425386253034404402
3.641244,38.14,1425386759448575499
3.6198466,37.33,1425387267942371172
4.1243486,61.83,1425436724401695129
4.3269997,75.72,1425439035151743839
3.7322185,41.77,1425520377489379799
5.534855,253.37,1425787547073517335
6.6773767,794.23,1425865198854024777
4.8894215,132.88,1426033664101088796
5.163249,174.73,1426056180086611630
7.5901504,1978.61,1426073277213038085
5.6800814,292.97,1426125703728675970
6.2971396,543.02,1426130648109747450
8.317116,4093.34,1426637760045243370
4.101863,60.45,1426689404196579013
5.1610994,174.36,1426698978397839292
4.092676,59.9,1426705948171754534
4.0953174,60.06,1426713635709404178
4.7163796,111.76,1426803995568739397
8.019012,3038.18,1426809550346611511
4.9207945,137.11,1426834838314092946
7.453236,1725.44,1426861279879745936
4.375465,79.48,1427341292070539704
4.1014986,60.43,1427352529896031552
4.113096,61.14,1427433070415771198
4.4185295,82.97,1427474100077467282
4.761935,116.97,1427552534249882067
6.0494633,423.89,1429095617168355318
5.918299,371.78,1429474634338087520
5.1298337,168.99,1429546857036402768
3.644823,38.28,1429586697601277791
5.080031,160.78,1429715689816270076
4.695375,109.44,1429739628809242362
3.3866732,29.57,1429840927115611459
4.3334074,76.2,1429869685929569163
3.7824326,43.92,1430234049374515117
4.3068795,74.21,1430298052439255913
7.713071,2237.4,1430363131895004160
5.3567896,212.04,1430606282633208193
4.3532186,77.73,1430879860243243082
4.6613603,105.78,1431049462099127036
4.514059,91.29,1431112542003159682
4.2960343,73.41,1431127519197165872
5.517194,248.94,1431165803975109601
7.395295,1628.31,1431287548276281539
3.7214437,41.32,1431689483617391494
4.656997,105.32,1431906897388999033
4.474671,87.77,1431907958441083439
4.6779423,107.55,1431909555250485631
4.4277315,83.74,1431913387036223431
3.555185,34.99,1432033097140951147
5.35319,211.28,1432511428306154738
3.6526294,38.58,1433837761144904661
4.5754395,97.07,1433850836487036550
3.7476742,42.42,1433890521343399541
4.5564427,95.24,1434144768221128811
3.8481667,46.91,1434477023938978279
4.0742927,58.81,1434686287241089905
4.8658643,129.78,1434713635952016709
5.1508913,172.59,1434761546475480647
4.6841774,108.22,1434773684946791490
4.4780674,88.06,1434787124287263381
5.5981054,269.91,1434813410080007991
6.733324,839.93,1435212694641906910
5.2190056,184.75,1435272825438171152
3.63691,37.97,1435600635771780155
3.63691,37.97,1435971481884200971
5.261195,192.71,1436069131701393004
5.303028,200.94,1436074290206626276
3.9504802,51.96,1436148322363712874
5.285155,197.38,1436247123045012283
3.6653202,39.07,1436379452691558616
5.5588617,259.53,1436504753464828109
5.2350073,187.73,1436801451175294235
5.113971,166.33,1436842549157514264
5.113014,166.17,1436857537559667473
3.2292778,25.26,1436897125035766422
5.2917633,198.69,1436899086581348495
5.060619,157.69,1436918128494238239
4.977214,145.07,1437458215493507317
5.2524023,191.02,1437686415128489368
5.230536,186.89,1437696525816102846
4.4607496,86.55,1438084653468209954
4.275786,71.94,1438559320152028239
6.043243,421.26,1438567759231415661
5.6764836,291.92,1438927233554052263
5.5468254,256.42,1438949906163753632
5.461713,235.5,1438990532439338143
5.2414317,188.94,1439743854680512400
4.4900503,89.13,1439755922114731893
5.2414317,188.94,1439787554938530217
5.1270614,168.52,1439793589666665887
5.2006807,181.4,1439793642784633552
5.3341546,207.3,1439804745929940413
5.153734,173.08,1439804783952385266
5.3341546,207.3,1439820564361117784
5.3341546,207.3,1439826806836406698
5.3341546,207.3,1439832447226992346
5.313207,203.0,1439838005332117675
4.6107397,100.56,1439959117954863327
5.1035833,164.61,1440280969889622271
6.0042195,405.13,1440375571187328622
5.687521,295.16,1440378586135901437
5.8141475,335.01,1440379191108051829
5.808054,332.97,1440379869744969989
5.912367,369.58,1440380503685655376
5.78776,326.28,1440381140081945750
4.43254,84.14,1440437333029779868
4.0782566,59.04,1440452937460146388
4.05262,57.55,1440471006837088547
5.408824,223.37,1440503447412524379
4.468131,87.19,1440561606442324359
4.4138026,82.58,1440574803875379613
4.4138026,82.58,1440584443518607959
4.4138026,82.58,1440589578922718789
4.553181,94.93,1440590280843563406
4.4138026,82.58,1440594271666416140
4.7964864,121.08,1440603136430390933
4.7966347,121.1,1440612646540396364
4.7966347,121.1,1440618700454181964
4.7966347,121.1,1440624801797350723
4.8393145,126.38,1440630639829981407
5.2986765,200.07,1440631869772401641
7.6599813,2121.72,1440643273152693106
5.037408,154.07,1440774438248211873
4.1190743,61.5,1440778290236070774
3.9777434,53.4,1440787519314967722
5.537962,254.16,1441084616927661043
4.410325,82.3,1441137839035622984
4.14797,63.31,1441160886865425023
5.1765685,177.07,1441236760211782955
5.8523655,348.06,1441242761387593730
5.3240786,205.22,1441320778090431951
4.7887425,120.15,1441342928490021853
4.8493586,127.66,1441351695377465909
4.7887425,120.15,1441359218706314539
4.8268824,124.82,1441374921639861116
4.8268824,124.82,1441378955479034925
4.017088,55.54,1441849596816114119
5.6807795,293.18,1441862035674129714
4.1146054,61.23,1441876910828037716
5.3986373,221.1,1441888440738368271
3.9147856,50.14,1441898510590278343
4.5391903,93.61,1441900398466307170
5.22109,185.14,1441989390465546884
5.5872536,267.0,1442003847438152331
5.121079,167.52,1442015737949303100
5.045909,155.39,1442541582724543146
4.3402376,76.73,1442572899253219140
5.605065,271.8,1442606264868339854
5.132881,169.5,1442626871559154359
5.201998,181.63,1442657951146103585
4.3924584,80.84,1442737091813117833
5.2788725,196.15,1443279714161738779
4.5316753,92.91,1444042478482680909
3.8476233,46.88,1444182752084993697
7.5582504,1916.49,1444395383854425891
7.3464484,1550.68,1444420095327985943
6.030118,415.76,1444667155027954310
7.2764773,1445.89,1444778630759430438
7.3582387,1569.07,1444790239931636750
4.8283906,125.01,1444891113532803000
4.8283906,125.01,1444917976286381087
4.2026205,66.86,1444925112946958433
4.8283906,125.01,1444925171897816329
4.8283906,125.01,1444931358500297658
4.8283906,125.01,1444935806321485220
4.820875,124.07,1444936168296867116
4.8283906,125.01,1444944890146021843
4.8283906,125.01,1444950236141616338
5.2373266,188.17,1444987925118327919
5.2373266,188.17,1444994584586419703
4.964023,143.17,1444999308560997484
7.6820006,2168.95,1445018727330012840
5.2373266,188.17,1445091658138580735
5.2373266,188.17,1445091767704396179
5.2373266,188.17,1445093167612264447
4.7727623,118.25,1445098990208503044
3.360297,28.8,1445101660027371113
5.2373266,188.17,1445226061842491679
5.2373266,188.17,1445280868106755847
5.2373266,188.17,1445335681957837520
4.1683455,64.61,1445475325404802003
4.489053,89.04,1445550205168082603
4.9131765,136.07,1445566707057719417
3.9954512,54.35,1445585685756828083
3.5534072,34.93,1445636772140708085
3.1103091,22.43,1445678122505593159
5.0299006,152.92,1445715218125150464
5.788809,326.62,1445916692238038328
4.126587,61.97,1446177148565063985
4.9068613,135.21,1446254271461840977
4.0194654,55.67,1446310969713513439
3.899346,49.37,1446323800916890461
5.5670977,261.67,1446346947523813013
5.475425,238.75,1446386283823817549
7.396936,1630.98,1446397230604532868
4.744699,114.97,1446496219031818646
4.5086203,90.8,1446538543093450421
6.059103,427.99,1446551970397463405
3.3568819,28.7,1446622730978920555
5.327528,205.93,1446779563179378687
4.4089346,82.18,1446834871729247678
5.335566,207.59,1447066887223966057
5.0641246,158.24,1447105732460228122
4.7455745,115.07,1447119474187816538
4.7783823,118.91,1447187185598126872
4.758381,116.56,1447196798908352817
5.917043,371.31,1447638348670512465
4.3562584,77.96,1447641047293843756
6.330878,561.65,1447680541805954801
6.2014694,493.47,1447684363093544927
5.0410438,154.63,1447739079245407419
3.5884056,36.18,1447789505349119535
5.6624556,287.85,1447807598683975572
5.243061,189.25,1447809538599246015
3.4857702,32.65,1447838726388811418
7.82368,2499.08,1447841262107070156
7.789042,2414.0,1447844077877747276
8.006922,3001.66,1447846787148850471
4.6733856,107.06,1447870885823316441
5.5839095,266.11,1447904028282331834
5.0933146,162.93,1448347913717310015
4.3649936,78.65,1448447495554722096
5.050099,156.04,1449189356667919400
5.2342844,187.59,1449257071548889485
3.670993,39.29,1449276022141507504
4.699978,109.94,1449506517332174299
5.783822,325.0,1449802399815043863
5.686954,294.99,1449834515580480156
5.2823668,196.84,1449835019608938959
5.4742126,238.46,1449835577215723304
5.6366644,280.53,1449836216707820924
5.5529184,257.99,1449836718512166894
5.6685805,289.62,1449837221342758627
5.629575,278.54,1449837684546364380
5.550384,257.34,1449838368033748336
5.752887,315.1,1449838894088543432
5.083449,161.33,1449882673728393046
7.4018683,1639.04,1449912475050150908
5.647109,283.47,1451241607235619099
4.5938835,98.88,1451291618814291331
5.0064316,149.37,1451315613624384169
4.2774935,72.06,1451329753421368596
5.094715,163.16,1451332993121511155
4.9847097,146.16,1451336854732609794
5.022224,151.75,1451339784918145395
4.930156,138.4,1451357511200924340
5.5249376,250.87,1451366354997674118
5.205724,182.31,1451366379470159668
5.2637086,193.2,1451397461947342179
4.7910447,120.43,1451402326965497062
5.2493196,190.44,1451403975362132863
5.263367,193.13,1451453137939534025
4.5368986,93.4,1451950753775340665
5.040899,154.61,1451964614908573375
5.0086985,149.71,1451977612606645868
4.58117,97.63,1451987395033097698
4.1948566,66.34,1452031837112553919
5.070525,159.26,1452032277341886502
4.217111,67.84,1452046303649351355
4.2961764,73.42,1452051091522665613
5.076611,160.23,1452051133149938976
5.076611,160.23,1452076326685923732
5.052708,156.45,1452079877123897432
5.052708,156.45,1452082512024483930
6.068075,431.85,1452104425251349621
6.069322,432.39,1452111176076154709
4.53231,92.97,1452164494559448504
5.3357677,207.63,1452227802292224457
5.1826897,178.16,1452262806585316443
3.3512294,28.54,1452321155768745593
5.444697,231.53,1452633185579411666
5.171038,176.1,1452654355272027621
4.758491,116.57,1452668130746323655
4.1284842,62.08,1452683797270843122
4.3997965,81.43,1452698078425104469
8.094726,3277.14,1452825870809472666
4.528955,92.66,1452833381205729971
4.0139847,55.37,1452841857638279568
3.9181151,50.31,1452845643664402470
4.252463,70.28,1452866299107144506
6.767268,868.93,1452908807319447012
4.220026,68.04,1452921164273488935
5.6661286,288.91,1453036504870126125
8.084249,3242.98,1453433849899058085
3.8854477,48.69,1453491716708292955
3.5272887,34.03,1453496906191574562
5.847868,346.49,1453541778685347934
5.2373266,188.17,1453617812673695099
5.2373266,188.17,1453642086746692471
5.2373266,188.17,1453649654467720229
5.2373266,188.17,1453657842012702019
5.2373266,188.17,1453666939343200243
4.5957193,99.06,1453680877383351190
4.3104053,74.47,1453704541974146289
6.202143,493.81,1454091013240516162
4.0793276,59.11,1454470224583438994
3.5893793,36.21,1454480505961412500
4.444092,85.12,1454886922248630200
5.030715,153.04,1454894165280720115
4.895223,133.65,1454894251529998728
3.2902327,26.85,1455040662717821997
3.2219203,25.08,1455043955702945426
4.6611085,105.75,1455077033238083765
6.731056,838.03,1455155049186437174
6.734021,840.52,1455159610874187290
7.081329,1189.55,1455164883043558131
7.101248,1213.48,1455181981463252621
5.268976,194.22,1455208546877813452
4.405149,81.87,1455680093555279920
4.8474936,127.42,1455729775599307363
5.014292,150.55,1455861057351695930
4.284146,72.54,1455863543022377701
4.328719,75.85,1455996067951065700
5.925505,374.47,1456428596056028153
5.9764876,394.05,1456471243797269714
4.534761,93.2,1456488130588285169
4.902224,134.59,1456528473626896052
4.098397,60.24,1456599768375934795
4.3594956,78.22,1456612169416416861
4.4038296,81.76,1456621607719003025
4.873496,130.78,1456660783507471997
4.2207704,68.09,1457118561510134640
3.7204792,41.28,1457140159099353442
4.3743606,79.39,1457219029159224040
5.1320744,169.37,1457226803382772342
5.2403426,188.73,1457294358779920698
4.244324,69.71,1457480298297152783
5.4027543,222.02,1457831575777192088
5.7200017,304.91,1457862369899025539
4.910948,135.77,1457933226102002675
5.7611732,317.72,1459138231005504283
3.207613,24.72,1459995180862093103
3.8937593,49.1,1459997328139990180
3.355539,28.66,1460032034983397584
4.0561676,57.75,1460033917764496862
5.2350073,187.73,1460291149864966919
5.2350073,187.73,1460311985559060696
5.2373266,188.17,1460326387250542365
5.2373266,188.17,1460367443640548934
5.2385974,188.41,1460374166020464984
5.3341546,207.3,1460380329913159653
3.170595,23.82,1460731207720387958
3.1996083,24.52,1460736188873348726
3.2006428,24.55,1460738681211380216
3.424643,30.71,1460744155537252114
6.0120177,408.31,1460790667371663580
5.3341546,207.3,1460840258636232994
5.3341546,207.3,1460846170357654545
5.105649,164.95,1460861820560243476
4.0819335,59.26,1460869979508743911
5.105649,164.95,1460903360883960089
5.3264136,205.7,1460921484754207223
5.016571,150.89,1460930110124907897
5.097028,163.54,1460934672636904607
4.2971077,73.49,1460946104222245920
5.19157,179.75,1460959128109244625
4.097619,60.2,1460960902161270621
4.090925,59.8,1460977167072258657
4.7760687,118.64,1460986450907677186
4.1437435,63.04,1460990032073076183
5.693987,297.08,1461043883285164357
4.7760687,118.64,1461046014305445848
5.302593,200.86,1461064678998191788
5.302593,200.86,1461093703203065703
5.1429024,171.21,1461304112122370421
4.4108377,82.34,1461335901720610777
4.6351604,103.04,1461430608690904235
4.965248,143.34,1461446889167693875
4.883687,132.12,1461613613701921384
5.302593,200.86,1461617316935991724
5.302593,200.86,1461634959977600539
5.221231,185.16,1461653055135690418
5.221231,185.16,1461669169435348529
5.169102,175.76,1461686106940084999
5.174102,176.64,1461696783298342774
5.169102,175.76,1461724848642838318
5.169102,175.76,1461760873746961800
5.221231,185.16,1461804938091994442
5.221231,185.16,1461805411361041795
5.221231,185.16,1461837340010491592
5.221231,185.16,1461837347151687804
4.9172683,136.63,1462178866534338351
4.9788184,145.3,1462232552032999354
5.6498566,284.25,1462245173525082047
5.161966,174.51,1462308632057034422
5.777579,322.98,1462320563723931007
5.294104,199.16,1462333471384575567
5.294104,199.16,1462333481776170308
5.276775,195.74,1462383380760075065
5.276775,195.74,1462383458755756164
4.1127586,61.12,1462435884811396454
5.113971,166.33,1462530659018384980
5.113971,166.33,1462531146733572277
5.218779,184.71,1462818362781353622
5.6291566,278.43,1462944387187963620
5.202533,181.73,1463032815470479178
5.202533,181.73,1463032828320516134
5.2524023,191.02,1463052309328525363
5.2524023,191.02,1463052318761544778
5.2986526,200.07,1463056082798223424
5.202533,181.73,1463066889155994569
5.202533,181.73,1463066900866297801
5.206086,182.38,1463090865712852668
5.206086,182.38,1463090873739610634
4.5199504,91.83,1463184743128360954
4.2042785,66.97,1463705746992343685
7.36115,1573.64,1464508756417907266
4.3430195,76.94,1465061371767047223
5.896161,363.64,1465063796788099345
5.738243,310.52,1465103757326364481
5.592432,268.39,1465104647433287203
4.096622,60.14,1465111694967732982
5.7383475,310.55,1465128507586326376
4.6030893,99.79,1465132706700708492
4.521768,92.0,1465188169066060052
5.202533,181.73,1465194630258616970
5.202533,181.73,1465194645878223353
5.1389804,170.54,1465225518234711156
5.1389804,170.54,1465225528722897691
5.157762,173.78,1465235966580552488
4.911419,135.83,1465350843850552507
4.071365,58.64,1465397564762755857
5.646548,283.31,1465755806647005943
5.5513887,257.6,1465800246163874572
4.5485377,94.49,1465858240251407263
4.4522343,85.82,1465885492565947244
4.726296,112.88,1465950090680525867
5.300078,200.35,1466020007565752346
5.3201566,204.42,1466023133260653374
4.7837505,119.55,1466023146998017893
5.3201566,204.42,1466023232694922340
4.1161275,61.32,1466115211239965304
6.1108103,450.7,1466445753349069477
4.781035,119.23,1466448573847274539
5.6482706,283.8,1466490664145052707
7.276812,1446.37,1466539752378540288
4.4057403,81.92,1466541326407756832
4.8858285,132.4,1466548508356207791
5.172878,176.42,1466605174884176138
4.752483,115.87,1466714538991886614
5.289948,198.33,1466729655056111563
5.2810616,196.58,1466729799477008631
4.7837505,119.55,1466806815361879799
4.853985,128.25,1466831248269281791
4.853985,128.25,1466831257612272716
5.058715,157.39,1466852283833182454
5.058715,157.39,1466852295915190514
5.3745866,215.85,1467148441490890851
4.206436,67.12,1467204632899514958
4.475238,87.82,1467232996070509282
5.267584,193.95,1467273738078693523
4.8415093,126.66,1467290899086705299
5.092732,162.83,1467295534963754631
5.1454716,171.65,1467300139732667201
5.250102,190.59,1467367966166397694
5.2510934,190.77,1467367978405995074
4.5422535,93.9,1467397541403014832
5.1304326,169.09,1467405641118007680
5.19102,179.65,1467435456797360898
5.202533,181.73,1467435471469108037
5.0319176,153.23,1467442101346571444
4.961845,142.86,1467452486975196994
4.954024,141.74,1467452496495536399
5.120374,167.4,1467474748694785596
5.120374,167.4,1467474757814117207
5.61737,275.16,1467530417223162127
3.5735893,35.64,1467749012711328534
3.6123707,37.05,1467760328886209936
5.684532,294.28,1467937701571150353
5.2373266,188.17,1468114938603823063
5.4433107,231.21,1468182314609588275
5.525967,251.13,1468185373402469674
5.3341546,207.3,1468203029175915681
4.8283906,125.01,1468226005047739794
4.9072185,135.26,1468292663246898449
6.400706,602.27,1468696629418045576
7.059721,1164.12,1468713132130522396
6.8003783,898.19,1468729519013494163
4.5822153,97.73,1470097036799291669
3.9902372,54.07,1470125562358127470
4.7213717,112.32,1470182379346958266
7.4971495,1802.9,1470244041868020116
7.4668603,1749.11,1470250766135370400
7.5167394,1838.56,1470258985692240721
4.9300933,138.39,1470261982222514021
7.6352434,2069.87,1470263512643006839
5.0179334,151.1,1470268537960194369
7.5214586,1847.26,1470268971908384090
5.113911,166.32,1470270578626336529
4.8642287,129.57,1470272032080802218
5.256028,191.72,1470272416682092384
7.832571,2521.4,1470274195489087810
8.08397,3242.08,1470291110748037241
4.899828,134.27,1470299448750225351
5.516451,248.75,1470324727610311720
4.395967,81.12,1470350028897891521
5.320284,204.44,1470842594160421771
3.532002,34.19,1470879830331553063
3.68145,39.7,1470979764215729445
3.699878,40.44,1470985122047950178
3.3158014,27.54,1471001016891001231
5.2845464,197.26,1471040780409704386
7.729902,2275.38,1471144705241118229
5.2102175,183.13,1471637631712221223
4.7202168,112.19,1471660316057889600
5.0892735,162.27,1471710002247748994
5.678916,292.63,1471718230597168342
4.832133,125.48,1471733298180337893
4.047327,57.24,1471778830356127772
5.779407,323.57,1471787335774075340
5.821723,337.55,1471806062467325510
3.2394378,25.52,1471934180103390169
3.2682827,26.27,1471938534466162556
5.2982545,199.99,1472283362439843399
5.7826467,324.62,1472295345475369099
7.4080977,1649.29,1472354125519068786
4.9523463,141.51,1472478934124765228
5.825129,338.7,1472490830105792455
5.476593,239.03,1472492116156473706
5.1784863,177.41,1472913744826018780
4.259347,70.76,1472923994162582221
5.4918547,242.71,1472941900296764911
5.5473566,256.56,1472947176468345079
5.9320464,376.93,1473073781448623695
5.8726172,355.18,1473098842430655981
7.8254104,2503.41,1473123174977324233
4.775785,118.6,1473185928697993252
5.2656293,193.57,1473745841066802558
5.4279857,227.69,1473787311303283511
4.6107535,100.56,1474059949648855197
3.6900954,40.05,1474111841753145931
3.6764126,39.5,1474117138045869234
3.690293,40.06,1474373286787403415
3.6664014,39.11,1474378395626347152
5.0992618,163.9,1474482924363965433
4.458588,86.37,1474547219957677633
5.244215,189.47,1474784042581021859
5.3400173,208.52,1475114880125455017
4.420799,83.16,1475178857527258530
5.792574,327.86,1475312391871157754
5.118303,167.05,1475393806426290049
4.677378,107.49,1475405081618693730
5.5269213,251.37,1475411223029133510
4.3998604,81.44,1475445759270002623
4.7747593,118.48,1475961687414126557
5.3583026,212.36,1476077638607205170
5.35653,211.99,1476105286331514335
7.482864,1777.32,1476121021342726077
4.547263,94.37,1476127841299718697
5.3989863,221.18,1476137472201275946
7.773901,2377.73,1476235961942989176
3.6585708,38.81,1476508466617594974
3.799884,44.7,1476520095875575675
3.130431,22.88,1476526524695686619
3.6534452,38.61,1476533258781952363
4.6602774,105.67,1476555180890022314
4.675947,107.33,1476561455386153701
3.6129787,37.08,1476660562730449048
5.2548943,191.5,1476664465012349496
3.745859,42.35,1476733611849549559
7.343644,1546.34,1476759686534486246
5.450235,232.81,1476792691879996313
5.7361455,309.87,1476800640337506566
5.550235,257.3,1476850037869043773
5.189721,179.42,1476870302094081503
5.2113066,183.33,1476872034741762762
4.777147,118.76,1477187264315383306
5.482976,240.56,1477332626134314777
4.5494137,94.58,1477346296824251366
5.37916,216.84,1477363017124677081
4.6360593,103.14,1477416320289378493
3.812496,45.26,1477425545379266817
3.1236053,22.73,1477470733901504296
5.5110645,247.41,1477497419163963044
4.9060636,135.11,1477575662859078537
5.64026,281.54,1477580454829047722
4.4711967,87.46,1477589678024468484
5.921419,372.94,1477636876960265472
4.100142,60.35,1477699740901421943
3.522734,33.88,1477737161383209668
3.746277,42.36,1477753092424958623
3.7161522,41.11,1477763961932772836
5.1692905,175.79,1478040279184956822
5.598503,270.02,1478087836152168721
5.6494565,284.14,1478137667572969475
5.556034,258.79,1478172933685498451
6.1317086,460.22,1478175215654984996
4.4045615,81.82,1478233468495619373
5.5244374,250.75,1478276440528723186
6.016537,410.16,1478334864438660553
4.8540564,128.26,1479065188168750520
5.2764993,195.68,1479543475595475396
4.05152,57.48,1479580992358537282
4.480589,88.29,1479715508154606531
6.3040166,546.76,1479746459094353814
4.4528136,85.87,1479895797841412145
5.7896967,326.91,1480266912718226622
4.9162993,136.5,1480269406905528993
5.846255,345.94,1480327315862919300
5.467821,236.94,1480453659006747067
4.4054065,81.89,1480882111661342725
4.71757,111.9,1481068155363937686
4.679843,107.75,1481701550370448773
4.6975374,109.68,1481867936568959506
5.341401,208.81,1482009744709226963
5.180189,177.72,1482043421204095605
5.452147,233.26,1482050417264416990
4.65543,105.15,1482586272645953715
4.971169,144.2,1482614600008321055
3.8128715,45.28,1482635000013679802
3.845394,46.78,1482643547910943667
3.7804527,43.84,1482650095507116477
5.092718,162.83,1482656932334237964
5.0615826,157.84,1482682955331414662
5.313968,203.15,1482718267636965975
3.7732809,43.52,1483107607860809723
4.900259,134.32,1483122254571743898
3.6879218,39.96,1483132193275887380
3.5509844,34.85,1483146986534018131
3.5509536,34.85,1483272450357080093
4.020916,55.75,1483337118424420643
3.913232,50.06,1483337309435121848
3.4605582,31.83,1483456960107477890
3.483228,32.56,1483467617914954380
3.7612827,43.0,1483469457166652093
3.606833,36.85,1483491972980879585
3.4723327,32.21,1483503792081747044
3.4810305,32.49,1483505467503404543
3.7472048,42.4,1483507320752390531
3.7074506,40.75,1483508503365810191
3.4879193,32.72,1483511044809701149
5.528507,251.77,1484687656858027279
3.848142,46.91,1485248251556227123
5.113656,166.28,1485277134007295525
5.8339553,341.71,1485422620982464344
4.8316517,125.42,1485480606208497075
4.5972524,99.21,1485519712292978187
5.7630253,318.31,1485521525568629148
4.7296147,113.25,1485568247462295287
4.9147854,136.29,1485572606462113037
5.6662645,288.95,1485652478917007696
5.530405,252.25,1486041657667319503
4.2389016,69.33,1486090398245351866
5.2887173,198.09,1486186586608711146
5.5136533,248.06,1486220127242926733
4.85628,128.55,1486830579682023325
4.4251676,83.53,1486903047629133929
3.9651196,52.73,1487500928503705780
4.011596,55.23,1487534530328264754
4.744442,114.94,1487678222593310164
7.6933284,2193.66,1488444054522829189
7.289318,1464.57,1488465105129530693
4.6712866,106.84,1490431558634395529
4.7161984,111.74,1490447242766502015
7.593177,1984.61,1490492261345632064
7.563376,1926.34,1490498653224025271
7.7674522,2362.44,1490542311299908066
4.465464,86.96,1490586898425220623
5.0852556,161.62,1490821826708324517
5.434751,229.24,1491139086771923143
5.2084756,182.82,1491170285090726585
5.3184853,204.07,1491176761923963404
4.356666,78.0,1491231406115882232
4.591436,98.64,1491274819095470071
3.9312048,50.97,1491411876197190382
4.949055,141.04,1492004222489473249
4.253824,70.37,1492497644950353593
4.893074,133.36,1492603676639049810
6.088414,440.72,1492650781456816471
4.48828,88.97,1493326483779473439
5.234694,187.67,1493349759221487461
8.319707,4103.96,1493456768393024318
5.121257,167.55,1493547886974660798
4.7107873,111.14,1494060383095295003
7.6156597,2029.73,1494218228028258869
7.5984583,1995.12,1494363446786312418
4.8362556,126.0,1494387493828590900
6.1839933,484.92,1494942765624980544
6.174805,480.49,1495682230606346520
3.5194423,33.77,1496227962064336911
5.577151,264.32,1496256744298933158
5.499678,244.61,1496354153291644904
5.6470675,283.46,1496401716682878826
5.433345,228.91,1496874742684109740
4.530124,92.77,1496906219523118931
4.7441106,114.91,1496954468559586906
4.4993706,89.96,1496984493165806125
5.4032526,222.13,1497052140878646273
5.1253376,168.23,1497101669856208564
4.806649,122.32,1497137550963649922
7.8113575,2468.48,1497187630706463563
5.269958,194.41,1497234293855913990
5.299379,200.21,1497256990299403945
4.451617,85.77,1497360416924498873
4.452828,85.87,1497380350818056503
5.444134,231.4,1497839166574402637
5.924386,374.05,1498002735045870806
4.89973,134.25,1498475364495933453
7.7521276,2326.52,1498481623230973349
3.4081502,30.21,1498489409340583120
7.4644556,1744.91,1498492382772380454
5.486597,241.43,1498722563722923695
4.9944735,147.6,1500538986313917390
5.8677673,353.46,1500589613144239356
5.92067,372.66,1500751722620166366
5.525111,250.91,1501337040956634934
4.7814326,119.28,1501375305479278031
7.364245,1578.52,1501408800646630000
7.385898,1613.08,1501421273235386335
7.39647,1630.22,1502247823804565986
3.8164172,45.44,1502778768579924596
5.3879213,218.75,1502810416156445934
5.3786573,216.73,1502819688417130756
5.405618,222.65,1502823190899001960
5.349013,210.4,1502823218138262874
5.4023438,221.93,1502823242998160842
5.4546485,233.84,1502823267206681835
5.4351797,229.33,1502823300827969602
5.3850255,218.12,1502823324453556301
5.4089665,223.4,1502823349348333378
5.3846755,218.04,1502823378254541112
5.4189677,225.65,1502823392491622770
4.5034237,90.33,1503553287500631304
5.6771455,292.11,1503587700145258384
4.6530414,104.9,1503614589324437162
5.5064716,246.28,1503648630267830676
4.129694,62.16,1505243349806396318
5.3341546,207.3,1505759719445522535
5.3341546,207.3,1505760139643964059
4.5519557,94.82,1505980473810327210
5.383486,217.78,1505982110570002598
4.0549254,57.68,1506384161296559448
5.5206685,249.8,1506564429326148604
5.547862,256.69,1506570233397481099
4.6439266,103.95,1506686956162852386
5.800622,330.51,1507124591006187796
4.6367173,103.2,1507869135891288726
4.5723624,96.77,1507933716859332708
4.4575114,86.27,1507970119867840215
5.2350073,187.73,1508050579843398126
4.584639,97.97,1508074008977923948
5.1101985,165.7,1508077291311045868
4.627526,102.26,1508117013231274793
5.302593,200.86,1508131132249001046
5.302593,200.86,1508141719975727629
5.169102,175.76,1508165013622619856
5.201776,181.59,1508165057867503518
5.2196975,184.88,1508194931225710978
5.221231,185.16,1508206782748998093
5.1933255,180.07,1508523525779686829
5.216282,184.25,1508647669628882867
5.294104,199.16,1508692818595261370
5.1479774,172.08,1508704167428210205
5.276775,195.74,1508704207487313291
